PERMNO,DATE,COMNAM,SICCD,RET,year,month,day,count
14593,10/06/2017,APPLE INC,3571,-0.000579164305236,2017,10,6,445
14593,10/09/2017,APPLE INC,3571,0.00347709772177,2017,10,9,446
14593,10/10/2017,APPLE INC,3571,0.000384994607884,2017,10,10,447
14593,10/11/2017,APPLE INC,3571,0.004169397987425,2017,10,11,448
14593,10/12/2017,APPLE INC,3571,-0.003513274015859,2017,10,12,449
14593,10/13/2017,APPLE INC,3571,0.006346188951284,2017,10,13,450
14593,10/16/2017,APPLE INC,3571,0.018408810719848,2017,10,16,451
14593,10/17/2017,APPLE INC,3571,0.003690244629979,2017,10,17,452
14593,10/18/2017,APPLE INC,3571,-0.004424544982612,2017,10,18,453
14593,10/19/2017,APPLE INC,3571,-0.023660484701395,2017,10,19,454
14593,10/20/2017,APPLE INC,3571,0.001731018535793,2017,10,20,455
14593,10/23/2017,APPLE INC,3571,-0.000512011698447,2017,10,23,456
14593,10/24/2017,APPLE INC,3571,0.005955100059509,2017,10,24,457
14593,10/25/2017,APPLE INC,3571,-0.004392122384161,2017,10,25,458
14593,10/26/2017,APPLE INC,3571,0.006393453106284,2017,10,26,459
14593,10/27/2017,APPLE INC,3571,0.035829994827509,2017,10,27,460
14593,10/30/2017,APPLE INC,3571,0.022508421912789,2017,10,30,461
14593,10/31/2017,APPLE INC,3571,0.013915499672294,2017,10,31,462
14593,11/01/2017,APPLE INC,3571,-0.012718847952783,2017,11,1,463
14593,11/02/2017,APPLE INC,3571,0.007310211658478,2017,11,2,464
14593,11/03/2017,APPLE INC,3571,0.026113850995898,2017,11,3,465
14593,11/06/2017,APPLE INC,3571,0.010144927538931,2017,11,6,466
14593,11/07/2017,APPLE INC,3571,0.003213759278879,2017,11,7,467
14593,11/08/2017,APPLE INC,3571,0.008180355653167,2017,11,8,468
14593,11/09/2017,APPLE INC,3571,-0.002042672596872,2017,11,9,469
14593,11/10/2017,APPLE INC,3571,-0.003297741059214,2017,11,10,470
14593,11/13/2017,APPLE INC,3571,-0.004007539711893,2017,11,13,471
14593,11/14/2017,APPLE INC,3571,-0.015117577277124,2017,11,14,472
14593,11/15/2017,APPLE INC,3571,-0.013190116733313,2017,11,15,473
14593,11/16/2017,APPLE INC,3571,0.0119470320642,2017,11,16,474
14593,11/17/2017,APPLE INC,3571,-0.0055523798801,2017,11,17,475
14593,11/20/2017,APPLE INC,3571,-0.000999107724056,2017,11,20,476
14593,11/21/2017,APPLE INC,3571,0.01859044469893,2017,11,21,477
14593,11/22/2017,APPLE INC,3571,0.010511767119169,2017,11,22,478
14593,11/24/2017,APPLE INC,3571,5.71245218452532E-05,2017,11,24,479
14593,11/27/2017,APPLE INC,3571,-0.005029461346567,2017,11,27,480
14593,11/28/2017,APPLE INC,3571,-0.005858975462615,2017,11,28,481
14593,11/29/2017,APPLE INC,3571,-0.020743118599057,2017,11,29,482
14593,11/30/2017,APPLE INC,3571,0.013984012417495,2017,11,30,483
14593,12/01/2017,APPLE INC,3571,-0.004655240103602,2017,12,1,484
14593,12/04/2017,APPLE INC,3571,-0.007307804655284,2017,12,4,485
14593,12/05/2017,APPLE INC,3571,-0.00094230659306,2017,12,5,486
14593,12/06/2017,APPLE INC,3571,-0.00371377565898,2017,12,6,487
14593,12/07/2017,APPLE INC,3571,0.001834286842495,2017,12,7,488
14593,12/08/2017,APPLE INC,3571,0.00029522672412,2017,12,8,489
14593,12/11/2017,APPLE INC,3571,0.019483989104629,2017,12,11,490
14593,12/12/2017,APPLE INC,3571,-0.005617659073323,2017,12,12,491
14593,12/13/2017,APPLE INC,3571,0.003319786395878,2017,12,13,492
14593,12/14/2017,APPLE INC,3571,-0.000290259777103,2017,12,14,493
14593,12/15/2017,APPLE INC,3571,0.010161421261728,2017,12,15,494
14593,12/18/2017,APPLE INC,3571,0.014082870446146,2017,12,18,495
14593,12/19/2017,APPLE INC,3571,-0.010656416416168,2017,12,19,496
14593,12/20/2017,APPLE INC,3571,-0.001088502234779,2017,12,20,497
14593,12/21/2017,APPLE INC,3571,0.003785422304645,2017,12,21,498
14593,12/22/2017,APPLE INC,3571,0,2017,12,22,499
14593,12/26/2017,APPLE INC,3571,-0.025369906798005,2017,12,26,500
14593,12/27/2017,APPLE INC,3571,0.000175873705302,2017,12,27,501
14593,12/28/2017,APPLE INC,3571,0.002813573926687,2017,12,28,502
14593,12/29/2017,APPLE INC,3571,-0.010813689790666,2017,12,29,503
59328,07/03/2017,INTEL CORP,3679,-0.008298831991851,2017,7,3,378
59328,07/05/2017,INTEL CORP,3679,0.02630009315908,2017,7,5,379
59328,07/06/2017,INTEL CORP,3679,-0.02067556977272,2017,7,6,380
59328,07/07/2017,INTEL CORP,3679,0.007433838676661,2017,7,7,381
59328,07/10/2017,INTEL CORP,3679,-0.00678865192458,2017,7,10,382
59328,07/11/2017,INTEL CORP,3679,0.008023673668504,2017,7,11,383
59328,07/12/2017,INTEL CORP,3679,0.009728828445077,2017,7,12,384
59328,07/13/2017,INTEL CORP,3679,-0.000291921809549,2017,7,13,385
59328,07/14/2017,INTEL CORP,3679,0.012850426137447,2017,7,14,386
59328,07/17/2017,INTEL CORP,3679,-0.006055336911231,2017,7,17,387
59328,07/18/2017,INTEL CORP,3679,0.001740573206916,2017,7,18,388
59328,07/19/2017,INTEL CORP,3679,0.000868884904776,2017,7,19,389
59328,07/20/2017,INTEL CORP,3679,0.005497645121068,2017,7,20,390
59328,07/21/2017,INTEL CORP,3679,-0.000575552752707,2017,7,21,391
59328,07/24/2017,INTEL CORP,3679,-0.006622503511608,2017,7,24,392
59328,07/25/2017,INTEL CORP,3679,0.004927483387291,2017,7,25,393
59328,07/26/2017,INTEL CORP,3679,0.002307523274794,2017,7,26,394
59328,07/27/2017,INTEL CORP,3679,0.006330970209092,2017,7,27,395
59328,07/28/2017,INTEL CORP,3679,0.009722623042762,2017,7,28,396
59328,07/31/2017,INTEL CORP,3679,0.004531289916486,2017,7,31,397
59328,08/01/2017,INTEL CORP,3679,0.024809619411826,2017,8,1,398
59328,08/02/2017,INTEL CORP,3679,0.007978017441928,2017,8,2,399
59328,08/03/2017,INTEL CORP,3679,0.003343403339386,2017,8,3,400
59328,08/04/2017,INTEL CORP,3679,-0.005206972826272,2017,8,4,401
59328,08/07/2017,INTEL CORP,3679,0.003581296652555,2017,8,7,402
59328,08/08/2017,INTEL CORP,3679,-0.000549010641407,2017,8,8,403
59328,08/09/2017,INTEL CORP,3679,0.004943705163896,2017,8,9,404
59328,08/10/2017,INTEL CORP,3679,-0.01229846291244,2017,8,10,405
59328,08/11/2017,INTEL CORP,3679,-0.00747095933184,2017,8,11,406
59328,08/14/2017,INTEL CORP,3679,0.013102905824781,2017,8,14,407
59328,08/15/2017,INTEL CORP,3679,-0.009356085211039,2017,8,15,408
59328,08/16/2017,INTEL CORP,3679,-0.005277739837766,2017,8,16,409
59328,08/17/2017,INTEL CORP,3679,-0.01787219196558,2017,8,17,410
59328,08/18/2017,INTEL CORP,3679,-0.004549327772111,2017,8,18,411
59328,08/21/2017,INTEL CORP,3679,-0.002570698503405,2017,8,21,412
59328,08/22/2017,INTEL CORP,3679,-0.007731862831861,2017,8,22,413
59328,08/23/2017,INTEL CORP,3679,0.000288551847916,2017,8,23,414
59328,08/24/2017,INTEL CORP,3679,0.001442563137971,2017,8,24,415
59328,08/25/2017,INTEL CORP,3679,-0.001152432058007,2017,8,25,416
59328,08/28/2017,INTEL CORP,3679,-0.000576770806219,2017,8,28,417
59328,08/29/2017,INTEL CORP,3679,0.002308744937181,2017,8,29,418
59328,08/30/2017,INTEL CORP,3679,0.004606963600963,2017,8,30,419
59328,08/31/2017,INTEL CORP,3679,0.005159080028534,2017,8,31,420
59328,09/01/2017,INTEL CORP,3679,0.000570301024709,2017,9,1,421
59328,09/05/2017,INTEL CORP,3679,-0.001994861522689,2017,9,5,422
59328,09/06/2017,INTEL CORP,3679,0.021130722016096,2017,9,6,423
59328,09/07/2017,INTEL CORP,3679,-0.00615205289796,2017,9,7,424
59328,09/08/2017,INTEL CORP,3679,-0.009848122484982,2017,9,8,425
59328,09/11/2017,INTEL CORP,3679,0.016482008621097,2017,9,11,426
59328,09/12/2017,INTEL CORP,3679,0.008946035988629,2017,9,12,427
59328,09/13/2017,INTEL CORP,3679,0.006650087889284,2017,9,13,428
59328,09/14/2017,INTEL CORP,3679,0.004128756001592,2017,9,14,429
59328,09/15/2017,INTEL CORP,3679,0.014254398643971,2017,9,15,430
59328,09/18/2017,INTEL CORP,3679,0,2017,9,18,431
59328,09/19/2017,INTEL CORP,3679,0.006216203793883,2017,9,19,432
59328,09/20/2017,INTEL CORP,3679,-0.004297605250031,2017,9,20,433
59328,09/21/2017,INTEL CORP,3679,0.003506907727569,2017,9,21,434
59328,09/22/2017,INTEL CORP,3679,-0.000537646701559,2017,9,22,435
59328,09/25/2017,INTEL CORP,3679,-0.000537935935427,2017,9,25,436
59328,09/26/2017,INTEL CORP,3679,0.00834234058857,2017,9,26,437
59328,09/27/2017,INTEL CORP,3679,0.001868152990937,2017,9,27,438
59328,09/28/2017,INTEL CORP,3679,0.007725117262453,2017,9,28,439
59328,09/29/2017,INTEL CORP,3679,0.006608511321247,2017,9,29,440
59328,10/02/2017,INTEL CORP,3679,0.025210058316588,2017,10,2,441
59328,10/03/2017,INTEL CORP,3679,0.008709019981325,2017,10,3,442
59328,10/04/2017,INTEL CORP,3679,-0.00101576722227,2017,10,4,443
59328,10/05/2017,INTEL CORP,3679,0.004829654935747,2017,10,5,444
59328,10/06/2017,INTEL CORP,3679,0.002529782243073,2017,10,6,445
59328,10/09/2017,INTEL CORP,3679,0.005803672596812,2017,10,9,446
59328,10/10/2017,INTEL CORP,3679,-0.005268416367471,2017,10,10,447
59328,10/11/2017,INTEL CORP,3679,-0.008827296085656,2017,10,11,448
59328,10/12/2017,INTEL CORP,3679,-0.002798997797072,2017,10,12,449
59328,10/13/2017,INTEL CORP,3679,0.012248011305928,2017,10,13,450
59328,10/16/2017,INTEL CORP,3679,0.002268720883876,2017,10,16,451
59328,10/17/2017,INTEL CORP,3679,0.000754592416342,2017,10,17,452
59328,10/18/2017,INTEL CORP,3679,0.011560670100153,2017,10,18,453
59328,10/19/2017,INTEL CORP,3679,-0.003975151572376,2017,10,19,454
59328,10/20/2017,INTEL CORP,3679,0.008480921387672,2017,10,20,455
59328,10/23/2017,INTEL CORP,3679,0.009893680922687,2017,10,23,456
59328,10/24/2017,INTEL CORP,3679,0.002938989084214,2017,10,24,457
59328,10/25/2017,INTEL CORP,3679,-0.004151452332735,2017,10,25,458
59328,10/26/2017,INTEL CORP,3679,0.013977432623506,2017,10,26,459
59328,10/27/2017,INTEL CORP,3679,0.073760658502579,2017,10,27,460
59328,10/30/2017,INTEL CORP,3679,-0.000675734074321,2017,10,30,461
59328,10/31/2017,INTEL CORP,3679,0.02524234354496,2017,10,31,462
59328,11/01/2017,INTEL CORP,3679,0.026819022372365,2017,11,1,463
59328,11/02/2017,INTEL CORP,3679,0.008349376730621,2017,11,2,464
59328,11/03/2017,INTEL CORP,3679,-0.016135845333338,2017,11,3,465
59328,11/06/2017,INTEL CORP,3679,0.013649128377438,2017,11,6,466
59328,11/07/2017,INTEL CORP,3679,0.001713019562885,2017,11,7,467
59328,11/08/2017,INTEL CORP,3679,-0.001710090204142,2017,11,8,468
59328,11/09/2017,INTEL CORP,3679,-0.008565342985094,2017,11,9,469
59328,11/10/2017,INTEL CORP,3679,-0.01555070001632,2017,11,10,470
59328,11/13/2017,INTEL CORP,3679,0.003729665651917,2017,11,13,471
59328,11/14/2017,INTEL CORP,3679,0.002404385013506,2017,11,14,472
59328,11/15/2017,INTEL CORP,3679,-0.008722230792046,2017,11,15,473
59328,11/16/2017,INTEL CORP,3679,0.004179552197456,2017,11,16,474
59328,11/17/2017,INTEL CORP,3679,-0.022343929857016,2017,11,17,475
59328,11/20/2017,INTEL CORP,3679,-0.000224112387514,2017,11,20,476
59328,11/21/2017,INTEL CORP,3679,0.00717166531831,2017,11,21,477
59328,11/22/2017,INTEL CORP,3679,-0.006452984176576,2017,11,22,478
59328,11/24/2017,INTEL CORP,3679,0.002239607507363,2017,11,24,479
59328,11/27/2017,INTEL CORP,3679,-0.005810018163174,2017,11,27,480
59328,11/28/2017,INTEL CORP,3679,0.005394422449172,2017,11,28,481
59328,11/29/2017,INTEL CORP,3679,-0.017437934875488,2017,11,29,482
59328,11/30/2017,INTEL CORP,3679,0.020250270143151,2017,11,30,483
59328,12/01/2017,INTEL CORP,3679,-0.003568239277229,2017,12,1,484
59328,12/04/2017,INTEL CORP,3679,-0.004252430982888,2017,12,4,485
59328,12/05/2017,INTEL CORP,3679,-0.023600876331329,2017,12,5,486
59328,12/06/2017,INTEL CORP,3679,0.000230251767789,2017,12,6,487
59328,12/07/2017,INTEL CORP,3679,-0.008515510708094,2017,12,7,488
59328,12/08/2017,INTEL CORP,3679,0.006267331074923,2017,12,8,489
59328,12/11/2017,INTEL CORP,3679,0.007151127792895,2017,12,11,490
59328,12/12/2017,INTEL CORP,3679,-0.007558360230178,2017,12,12,491
59328,12/13/2017,INTEL CORP,3679,0.000230748235481,2017,12,13,492
59328,12/14/2017,INTEL CORP,3679,-0.001845912076533,2017,12,14,493
59328,12/15/2017,INTEL CORP,3679,0.030050927773118,2017,12,15,494
59328,12/18/2017,INTEL CORP,3679,0.038150738924742,2017,12,18,495
59328,12/19/2017,INTEL CORP,3679,0.016861276701093,2017,12,19,496
59328,12/20/2017,INTEL CORP,3679,0.011054431088269,2017,12,20,497
59328,12/21/2017,INTEL CORP,3679,-0.01682092063129,2017,12,21,498
59328,12/22/2017,INTEL CORP,3679,-0.001283095800318,2017,12,22,499
59328,12/26/2017,INTEL CORP,3679,-0.01327620819211,2017,12,26,500
59328,12/27/2017,INTEL CORP,3679,0.000651015143376,2017,12,27,501
59328,12/28/2017,INTEL CORP,3679,0.002385612810031,2017,12,28,502
59328,12/29/2017,INTEL CORP,3679,-0.001298169023357,2017,12,29,503
61241,07/03/2017,ADVANCED MICRO DEVICES INC,3674,-0.026442302390933,2017,7,3,378
61241,07/05/2017,ADVANCED MICRO DEVICES INC,3674,0.085596710443497,2017,7,5,379
61241,07/06/2017,ADVANCED MICRO DEVICES INC,3674,-0.012888485565782,2017,7,6,380
61241,07/07/2017,ADVANCED MICRO DEVICES INC,3674,0.026113608852029,2017,7,7,381
61241,07/10/2017,ADVANCED MICRO DEVICES INC,3674,0.033682692795992,2017,7,10,382
61241,07/11/2017,ADVANCED MICRO DEVICES INC,3674,0.005792898125947,2017,7,11,383
61241,07/12/2017,ADVANCED MICRO DEVICES INC,3674,0.028797667473555,2017,7,12,384
61241,07/13/2017,ADVANCED MICRO DEVICES INC,3674,-0.053184062242508,2017,7,13,385
61241,07/14/2017,ADVANCED MICRO DEVICES INC,3674,0.028824860230088,2017,7,14,386
61241,07/17/2017,ADVANCED MICRO DEVICES INC,3674,-0.008620681241155,2017,7,17,387
61241,07/18/2017,ADVANCED MICRO DEVICES INC,3674,-0.023188453167677,2017,7,18,388
61241,07/19/2017,ADVANCED MICRO DEVICES INC,3674,0.005192926619202,2017,7,19,389
61241,07/20/2017,ADVANCED MICRO DEVICES INC,3674,0.018450183793902,2017,7,20,390
61241,07/21/2017,ADVANCED MICRO DEVICES INC,3674,0.005797096062452,2017,7,21,391
61241,07/24/2017,ADVANCED MICRO DEVICES INC,3674,0.020172892138362,2017,7,24,392
61241,07/25/2017,ADVANCED MICRO DEVICES INC,3674,-0.003531086957082,2017,7,25,393
61241,07/26/2017,ADVANCED MICRO DEVICES INC,3674,0.046066660434008,2017,7,26,394
61241,07/27/2017,ADVANCED MICRO DEVICES INC,3674,-0.043360456824303,2017,7,27,395
61241,07/28/2017,ADVANCED MICRO DEVICES INC,3674,-0.012039665132761,2017,7,28,396
61241,07/31/2017,ADVANCED MICRO DEVICES INC,3674,-0.024372771382332,2017,7,31,397
61241,08/01/2017,ADVANCED MICRO DEVICES INC,3674,0.007347567006946,2017,8,1,398
61241,08/02/2017,ADVANCED MICRO DEVICES INC,3674,-0.02479942701757,2017,8,2,399
61241,08/03/2017,ADVANCED MICRO DEVICES INC,3674,-0.009723269380629,2017,8,3,400
61241,08/04/2017,ADVANCED MICRO DEVICES INC,3674,-0.009063435718417,2017,8,4,401
61241,08/07/2017,ADVANCED MICRO DEVICES INC,3674,0.023628080263734,2017,8,7,402
61241,08/08/2017,ADVANCED MICRO DEVICES INC,3674,-0.02382729947567,2017,8,8,403
61241,08/09/2017,ADVANCED MICRO DEVICES INC,3674,-0.021357722580433,2017,8,9,404
61241,08/10/2017,ADVANCED MICRO DEVICES INC,3674,-0.055339053273201,2017,8,10,405
61241,08/11/2017,ADVANCED MICRO DEVICES INC,3674,0.009075879119337,2017,8,11,406
61241,08/14/2017,ADVANCED MICRO DEVICES INC,3674,0.043336115777493,2017,8,14,407
61241,08/15/2017,ADVANCED MICRO DEVICES INC,3674,0.02037619240582,2017,8,15,408
61241,08/16/2017,ADVANCED MICRO DEVICES INC,3674,-0.029953941702843,2017,8,16,409
61241,08/17/2017,ADVANCED MICRO DEVICES INC,3674,-0.022961201146245,2017,8,17,410
61241,08/18/2017,ADVANCED MICRO DEVICES INC,3674,0.00243109674193,2017,8,18,411
61241,08/21/2017,ADVANCED MICRO DEVICES INC,3674,-0.025869013741613,2017,8,21,412
61241,08/22/2017,ADVANCED MICRO DEVICES INC,3674,0.009958496317267,2017,8,22,413
61241,08/23/2017,ADVANCED MICRO DEVICES INC,3674,0.025472428649664,2017,8,23,414
61241,08/24/2017,ADVANCED MICRO DEVICES INC,3674,0.001602600794286,2017,8,24,415
61241,08/25/2017,ADVANCED MICRO DEVICES INC,3674,-0.005599975585938,2017,8,25,416
61241,08/28/2017,ADVANCED MICRO DEVICES INC,3674,-0.016090165823698,2017,8,28,417
61241,08/29/2017,ADVANCED MICRO DEVICES INC,3674,-0.006541286129504,2017,8,29,418
61241,08/30/2017,ADVANCED MICRO DEVICES INC,3674,0.042798392474651,2017,8,30,419
61241,08/31/2017,ADVANCED MICRO DEVICES INC,3674,0.026045771315694,2017,8,31,420
61241,09/01/2017,ADVANCED MICRO DEVICES INC,3674,0.014615352265537,2017,9,1,421
61241,09/05/2017,ADVANCED MICRO DEVICES INC,3674,-0.020470015704632,2017,9,5,422
61241,09/06/2017,ADVANCED MICRO DEVICES INC,3674,-0.004643995314837,2017,9,6,423
61241,09/07/2017,ADVANCED MICRO DEVICES INC,3674,-0.017884878441691,2017,9,7,424
61241,09/08/2017,ADVANCED MICRO DEVICES INC,3674,-0.030087102204561,2017,9,8,425
61241,09/11/2017,ADVANCED MICRO DEVICES INC,3674,0.024489810690284,2017,9,11,426
61241,09/12/2017,ADVANCED MICRO DEVICES INC,3674,-0.019920319318771,2017,9,12,427
61241,09/13/2017,ADVANCED MICRO DEVICES INC,3674,-0.006504058837891,2017,9,13,428
61241,09/14/2017,ADVANCED MICRO DEVICES INC,3674,0.00327331922017,2017,9,14,429
61241,09/15/2017,ADVANCED MICRO DEVICES INC,3674,0.021207196637988,2017,9,15,430
61241,09/18/2017,ADVANCED MICRO DEVICES INC,3674,0.044728390872479,2017,9,18,431
61241,09/19/2017,ADVANCED MICRO DEVICES INC,3674,0.003058101050556,2017,9,19,432
61241,09/20/2017,ADVANCED MICRO DEVICES INC,3674,0.047256089746952,2017,9,20,433
61241,09/21/2017,ADVANCED MICRO DEVICES INC,3674,-0.02401746250689,2017,9,21,434
61241,09/22/2017,ADVANCED MICRO DEVICES INC,3674,-0.008202807977796,2017,9,22,435
61241,09/25/2017,ADVANCED MICRO DEVICES INC,3674,-0.051879737526178,2017,9,25,436
61241,09/26/2017,ADVANCED MICRO DEVICES INC,3674,-0.012688330374658,2017,9,26,437
61241,09/27/2017,ADVANCED MICRO DEVICES INC,3674,0.023293169215322,2017,9,27,438
61241,09/28/2017,ADVANCED MICRO DEVICES INC,3674,0,2017,9,28,439
61241,09/29/2017,ADVANCED MICRO DEVICES INC,3674,0.000784947362263,2017,9,29,440
61241,10/02/2017,ADVANCED MICRO DEVICES INC,3674,-0.003137251827866,2017,10,2,441
61241,10/03/2017,ADVANCED MICRO DEVICES INC,3674,0.055861528962851,2017,10,3,442
61241,10/04/2017,ADVANCED MICRO DEVICES INC,3674,-0.008196695707738,2017,10,4,443
61241,10/05/2017,ADVANCED MICRO DEVICES INC,3674,0.002253924263641,2017,10,5,444
61241,10/06/2017,ADVANCED MICRO DEVICES INC,3674,-0.008245922625065,2017,10,6,445
61241,10/09/2017,ADVANCED MICRO DEVICES INC,3674,0.018140645697713,2017,10,9,446
61241,10/10/2017,ADVANCED MICRO DEVICES INC,3674,0.017074946314097,2017,10,10,447
61241,10/11/2017,ADVANCED MICRO DEVICES INC,3674,0.013138708658516,2017,10,11,448
61241,10/12/2017,ADVANCED MICRO DEVICES INC,3674,0.023054732009769,2017,10,12,449
61241,10/13/2017,ADVANCED MICRO DEVICES INC,3674,0.001408483018167,2017,10,13,450
61241,10/16/2017,ADVANCED MICRO DEVICES INC,3674,0.002812936902046,2017,10,16,451
61241,10/17/2017,ADVANCED MICRO DEVICES INC,3674,-0.007012649439275,2017,10,17,452
61241,10/18/2017,ADVANCED MICRO DEVICES INC,3674,-0.006355943158269,2017,10,18,453
61241,10/19/2017,ADVANCED MICRO DEVICES INC,3674,-0.008528776466846,2017,10,19,454
61241,10/20/2017,ADVANCED MICRO DEVICES INC,3674,-0.010035798884928,2017,10,20,455
61241,10/23/2017,ADVANCED MICRO DEVICES INC,3674,0.02099927328527,2017,10,23,456
61241,10/24/2017,ADVANCED MICRO DEVICES INC,3674,0.010638270527124,2017,10,24,457
61241,10/25/2017,ADVANCED MICRO DEVICES INC,3674,-0.134736850857735,2017,10,25,458
61241,10/26/2017,ADVANCED MICRO DEVICES INC,3674,-0.026358459144831,2017,10,26,459
61241,10/27/2017,ADVANCED MICRO DEVICES INC,3674,-0.013744269497693,2017,10,27,460
61241,10/30/2017,ADVANCED MICRO DEVICES INC,3674,-0.080236472189427,2017,10,30,461
61241,10/31/2017,ADVANCED MICRO DEVICES INC,3674,0.008723536506295,2017,10,31,462
61241,11/01/2017,ADVANCED MICRO DEVICES INC,3674,-0.016841098666191,2017,11,1,463
61241,11/02/2017,ADVANCED MICRO DEVICES INC,3674,0.004629647359252,2017,11,2,464
61241,11/03/2017,ADVANCED MICRO DEVICES INC,3674,0.02488474547863,2017,11,3,465
61241,11/06/2017,ADVANCED MICRO DEVICES INC,3674,0.072841763496399,2017,11,6,466
61241,11/07/2017,ADVANCED MICRO DEVICES INC,3674,0.010058665648103,2017,11,7,467
