PERMNO,DATE,COMNAM,SICCD,RET,year,month,day,count
14593,06/07/2016,APPLE INC,3571,0.00405557686463,2016,6,7,108
14593,06/08/2016,APPLE INC,3571,-0.000908778514713,2016,6,8,109
14593,06/09/2016,APPLE INC,3571,0.007176056969911,2016,6,9,110
14593,06/10/2016,APPLE INC,3571,-0.008228797465563,2016,6,10,111
14593,06/13/2016,APPLE INC,3571,-0.015076449140906,2016,6,13,112
14593,06/14/2016,APPLE INC,3571,0.001232820563018,2016,6,14,113
14593,06/15/2016,APPLE INC,3571,-0.003283395199105,2016,6,15,114
14593,06/16/2016,APPLE INC,3571,0.004220750182867,2016,6,16,115
14593,06/17/2016,APPLE INC,3571,-0.022757571190596,2016,6,17,116
14593,06/20/2016,APPLE INC,3571,-0.002412706846371,2016,6,20,117
14593,06/21/2016,APPLE INC,3571,0.00851740501821,2016,6,21,118
14593,06/22/2016,APPLE INC,3571,-0.003753525204957,2016,6,22,119
14593,06/23/2016,APPLE INC,3571,0.005756100639701,2016,6,23,120
14593,06/24/2016,APPLE INC,3571,-0.02809570170939,2016,6,24,121
14593,06/27/2016,APPLE INC,3571,-0.014561033807695,2016,6,27,122
14593,06/28/2016,APPLE INC,3571,0.01684045419097,2016,6,28,123
14593,06/29/2016,APPLE INC,3571,0.008654826320708,2016,6,29,124
14593,06/30/2016,APPLE INC,3571,0.012711832299829,2016,6,30,125
59328,01/04/2016,INTEL CORP,3679,-0.013352658599615,2016,1,4,1
59328,01/05/2016,INTEL CORP,3679,-0.004707261919975,2016,1,5,2
59328,01/06/2016,INTEL CORP,3679,-0.022169670090079,2016,1,6,3
59328,01/07/2016,INTEL CORP,3679,-0.037484932690859,2016,1,7,4
59328,01/08/2016,INTEL CORP,3679,-0.010364319197834,2016,1,8,5
59328,01/11/2016,INTEL CORP,3679,0.017454812303186,2016,1,11,6
59328,01/12/2016,INTEL CORP,3679,0.019338706508279,2016,1,12,7
59328,01/13/2016,INTEL CORP,3679,-0.023561825975776,2016,1,13,8
59328,01/14/2016,INTEL CORP,3679,0.026010712608695,2016,1,14,9
59328,01/15/2016,INTEL CORP,3679,-0.091020196676254,2016,1,15,10
59328,01/19/2016,INTEL CORP,3679,0.001344052725472,2016,1,19,11
59328,01/20/2016,INTEL CORP,3679,-0.007046949118376,2016,1,20,12
59328,01/21/2016,INTEL CORP,3679,0.002365653635934,2016,1,21,13
59328,01/22/2016,INTEL CORP,3679,0.008934571407735,2016,1,22,14
59328,01/25/2016,INTEL CORP,3679,-0.010860446840525,2016,1,25,15
59328,01/26/2016,INTEL CORP,3679,0.011486491188407,2016,1,26,16
59328,01/27/2016,INTEL CORP,3679,-0.004342053085566,2016,1,27,17
59328,01/28/2016,INTEL CORP,3679,0.005367321427912,2016,1,28,18
59328,01/29/2016,INTEL CORP,3679,0.035035073757172,2016,1,29,19
59328,02/01/2016,INTEL CORP,3679,-0.006447477731854,2016,2,1,20
59328,02/02/2016,INTEL CORP,3679,-0.03309540823102,2016,2,2,21
59328,02/03/2016,INTEL CORP,3679,-0.006711379159242,2016,2,3,22
59328,02/04/2016,INTEL CORP,3679,0.014655770733953,2016,2,4,23
59328,02/05/2016,INTEL CORP,3679,-0.024521313607693,2016,2,5,24
59328,02/08/2016,INTEL CORP,3679,-0.007575799245387,2016,2,8,25
59328,02/09/2016,INTEL CORP,3679,-0.00034698919626,2016,2,9,26
59328,02/10/2016,INTEL CORP,3679,-0.020131897181273,2016,2,10,27
59328,02/11/2016,INTEL CORP,3679,-0.000354241201421,2016,2,11,28
59328,02/12/2016,INTEL CORP,3679,0.0148830646649,2016,2,12,29
59328,02/16/2016,INTEL CORP,3679,0.004888313356787,2016,2,16,30
59328,02/17/2016,INTEL CORP,3679,0.023974934592843,2016,2,17,31
59328,02/18/2016,INTEL CORP,3679,-0.001696614781395,2016,2,18,32
59328,02/19/2016,INTEL CORP,3679,-0.024133276194334,2016,2,19,33
59328,02/22/2016,INTEL CORP,3679,0.022291930392385,2016,2,22,34
59328,02/23/2016,INTEL CORP,3679,-0.018739391118288,2016,2,23,35
59328,02/24/2016,INTEL CORP,3679,0.013541712425649,2016,2,24,36
59328,02/25/2016,INTEL CORP,3679,0.014731082133949,2016,2,25,37
59328,02/26/2016,INTEL CORP,3679,0.006076920777559,2016,2,26,38
59328,02/29/2016,INTEL CORP,3679,-0.007046949118376,2016,2,29,39
59328,03/01/2016,INTEL CORP,3679,0.026360280811787,2016,3,1,40
59328,03/02/2016,INTEL CORP,3679,0.005597631447017,2016,3,2,41
59328,03/03/2016,INTEL CORP,3679,0.001309725223109,2016,3,3,42
59328,03/04/2016,INTEL CORP,3679,0.001635030610487,2016,3,4,43
59328,03/07/2016,INTEL CORP,3679,0.010120841674507,2016,3,7,44
59328,03/08/2016,INTEL CORP,3679,-0.012281870469451,2016,3,8,45
59328,03/09/2016,INTEL CORP,3679,0.009980376809835,2016,3,9,46
59328,03/10/2016,INTEL CORP,3679,0.012473682872951,2016,3,10,47
59328,03/11/2016,INTEL CORP,3679,0.016320006921887,2016,3,11,48
59328,03/14/2016,INTEL CORP,3679,-0.010390426032245,2016,3,14,49
59328,03/15/2016,INTEL CORP,3679,0.006999659817666,2016,3,15,50
59328,03/16/2016,INTEL CORP,3679,0.001263851998374,2016,3,16,51
59328,03/17/2016,INTEL CORP,3679,0.00915112067014,2016,3,17,52
59328,03/18/2016,INTEL CORP,3679,0.021888704970479,2016,3,18,53
59328,03/21/2016,INTEL CORP,3679,-0.010403920896351,2016,3,21,54
59328,03/22/2016,INTEL CORP,3679,-0.00061844335869,2016,3,22,55
59328,03/23/2016,INTEL CORP,3679,-0.009900980629027,2016,3,23,56
59328,03/24/2016,INTEL CORP,3679,-0.003750026226044,2016,3,24,57
59328,03/28/2016,INTEL CORP,3679,0.000627366942354,2016,3,28,58
59328,03/29/2016,INTEL CORP,3679,0.015047067776322,2016,3,29,59
59328,03/30/2016,INTEL CORP,3679,0.010191414505243,2016,3,30,60
59328,03/31/2016,INTEL CORP,3679,-0.011005827225745,2016,3,31,61
59328,04/01/2016,INTEL CORP,3679,0.003091261023656,2016,4,1,62
59328,04/04/2016,INTEL CORP,3679,-0.013867511413992,2016,4,4,63
59328,04/05/2016,INTEL CORP,3679,-0.003125011920929,2016,4,5,64
59328,04/06/2016,INTEL CORP,3679,0.005642702803016,2016,4,6,65
59328,04/07/2016,INTEL CORP,3679,-0.016521276906133,2016,4,7,66
59328,04/08/2016,INTEL CORP,3679,0.002535655396059,2016,4,8,67
59328,04/11/2016,INTEL CORP,3679,0.001264651189558,2016,4,11,68
59328,04/12/2016,INTEL CORP,3679,0.005999385379255,2016,4,12,69
59328,04/13/2016,INTEL CORP,3679,0.00847459025681,2016,4,13,70
59328,04/14/2016,INTEL CORP,3679,-0.010270831175149,2016,4,14,71
59328,04/15/2016,INTEL CORP,3679,-0.010691829025745,2016,4,15,72
59328,04/18/2016,INTEL CORP,3679,0.006039432249963,2016,4,18,73
59328,04/19/2016,INTEL CORP,3679,-0.001579754753038,2016,4,19,74
59328,04/20/2016,INTEL CORP,3679,0.012658216059208,2016,4,20,75
59328,04/21/2016,INTEL CORP,3679,-0.000937521457672,2016,4,21,76
59328,04/22/2016,INTEL CORP,3679,-0.010322174988687,2016,4,22,77
59328,04/25/2016,INTEL CORP,3679,-0.007901391014457,2016,4,25,78
59328,04/26/2016,INTEL CORP,3679,0.00031858010334,2016,4,26,79
59328,04/27/2016,INTEL CORP,3679,0.011146509088576,2016,4,27,80
59328,04/28/2016,INTEL CORP,3679,-0.020157461985946,2016,4,28,81
59328,04/29/2016,INTEL CORP,3679,-0.026679521426559,2016,4,29,82
59328,05/02/2016,INTEL CORP,3679,0.010898279957473,2016,5,2,83
59328,05/03/2016,INTEL CORP,3679,-0.008167264983058,2016,5,3,84
59328,05/04/2016,INTEL CORP,3679,-0.008234526962042,2016,5,4,85
59328,05/05/2016,INTEL CORP,3679,0.001675016246736,2016,5,5,86
59328,05/06/2016,INTEL CORP,3679,0.004682317841798,2016,5,6,87
59328,05/09/2016,INTEL CORP,3679,-0.007989402860403,2016,5,9,88
59328,05/10/2016,INTEL CORP,3679,0.011409400962293,2016,5,10,89
59328,05/11/2016,INTEL CORP,3679,-0.002654277486727,2016,5,11,90
59328,05/12/2016,INTEL CORP,3679,-0.009980014525354,2016,5,12,91
59328,05/13/2016,INTEL CORP,3679,0.005040309857577,2016,5,13,92
59328,05/16/2016,INTEL CORP,3679,0.01604812964797,2016,5,16,93
59328,05/17/2016,INTEL CORP,3679,-0.013491275720298,2016,5,17,94
59328,05/18/2016,INTEL CORP,3679,0.000333563337335,2016,5,18,95
59328,05/19/2016,INTEL CORP,3679,-0.012004021555185,2016,5,19,96
59328,05/20/2016,INTEL CORP,3679,0.017549796029925,2016,5,20,97
59328,05/23/2016,INTEL CORP,3679,0.002653397154063,2016,5,23,98
59328,05/24/2016,INTEL CORP,3679,0.027456168085337,2016,5,24,99
59328,05/25/2016,INTEL CORP,3679,0.010624594986439,2016,5,25,100
59328,05/26/2016,INTEL CORP,3679,0.003185740206391,2016,5,26,101
59328,05/27/2016,INTEL CORP,3679,0.002540486631915,2016,5,27,102
59328,05/31/2016,INTEL CORP,3679,0.000633527350146,2016,5,31,103
59328,06/01/2016,INTEL CORP,3679,0.002215881366283,2016,6,1,104
59328,06/02/2016,INTEL CORP,3679,0.003158571664244,2016,6,2,105
59328,06/03/2016,INTEL CORP,3679,-0.004408041015267,2016,6,3,106
59328,06/06/2016,INTEL CORP,3679,0.001897516311146,2016,6,6,107
59328,06/07/2016,INTEL CORP,3679,0.006313095334917,2016,6,7,108
59328,06/08/2016,INTEL CORP,3679,0.000313683471177,2016,6,8,109
59328,06/09/2016,INTEL CORP,3679,0.001567925559357,2016,6,9,110
59328,06/10/2016,INTEL CORP,3679,0.003130882279947,2016,6,10,111
59328,06/13/2016,INTEL CORP,3679,0.00405734218657,2016,6,13,112
59328,06/14/2016,INTEL CORP,3679,-0.00093250797363,2016,6,14,113
59328,06/15/2016,INTEL CORP,3679,-0.016490317881107,2016,6,15,114
59328,06/16/2016,INTEL CORP,3679,0.002530842320994,2016,6,16,115
59328,06/17/2016,INTEL CORP,3679,0.002208888996392,2016,6,17,116
59328,06/20/2016,INTEL CORP,3679,0.012909254990518,2016,6,20,117
59328,06/21/2016,INTEL CORP,3679,0.004662776831537,2016,6,21,118
59328,06/22/2016,INTEL CORP,3679,-0.000928180059418,2016,6,22,119
59328,06/23/2016,INTEL CORP,3679,0.021678561344743,2016,6,23,120
59328,06/24/2016,INTEL CORP,3679,-0.043649662286043,2016,6,24,121
59328,06/27/2016,INTEL CORP,3679,-0.026307446882129,2016,6,27,122
59328,06/28/2016,INTEL CORP,3679,0.015299519523978,2016,6,28,123
59328,06/29/2016,INTEL CORP,3679,0.023725545033813,2016,6,29,124
59328,06/30/2016,INTEL CORP,3679,0.027247069403529,2016,6,30,125
61241,01/04/2016,ADVANCED MICRO DEVICES INC,3674,-0.034843172878027,2016,1,4,1
61241,01/05/2016,ADVANCED MICRO DEVICES INC,3674,-0.00722020957619,2016,1,5,2
61241,01/06/2016,ADVANCED MICRO DEVICES INC,3674,-0.089090868830681,2016,1,6,3
61241,01/07/2016,ADVANCED MICRO DEVICES INC,3674,-0.091816373169422,2016,1,7,4
61241,01/08/2016,ADVANCED MICRO DEVICES INC,3674,-0.05934065207839,2016,1,8,5
61241,01/11/2016,ADVANCED MICRO DEVICES INC,3674,0.093457847833634,2016,1,11,6
61241,01/12/2016,ADVANCED MICRO DEVICES INC,3674,0.02136760391295,2016,1,12,7
61241,01/13/2016,ADVANCED MICRO DEVICES INC,3674,-0.058577448129654,2016,1,13,8
61241,01/14/2016,ADVANCED MICRO DEVICES INC,3674,-0.01777776144445,2016,1,14,9
61241,01/15/2016,ADVANCED MICRO DEVICES INC,3674,-0.081447996199131,2016,1,15,10
61241,01/19/2016,ADVANCED MICRO DEVICES INC,3674,-0.039408829063177,2016,1,19,11
61241,01/20/2016,ADVANCED MICRO DEVICES INC,3674,-0.076923124492169,2016,1,20,12
61241,01/21/2016,ADVANCED MICRO DEVICES INC,3674,0.161111101508141,2016,1,21,13
61241,01/22/2016,ADVANCED MICRO DEVICES INC,3674,-0.033492792397738,2016,1,22,14
61241,01/25/2016,ADVANCED MICRO DEVICES INC,3674,0.049504902213812,2016,1,25,15
61241,01/26/2016,ADVANCED MICRO DEVICES INC,3674,-0.023584883660078,2016,1,26,16
61241,01/27/2016,ADVANCED MICRO DEVICES INC,3674,0.028985595330596,2016,1,27,17
61241,01/28/2016,ADVANCED MICRO DEVICES INC,3674,-0.023474266752601,2016,1,28,18
61241,01/29/2016,ADVANCED MICRO DEVICES INC,3674,0.057692367583513,2016,1,29,19
61241,02/01/2016,ADVANCED MICRO DEVICES INC,3674,-0.027272701263428,2016,2,1,20
61241,02/02/2016,ADVANCED MICRO DEVICES INC,3674,-0.070093497633934,2016,2,2,21
61241,02/03/2016,ADVANCED MICRO DEVICES INC,3674,0.040200967341662,2016,2,3,22
61241,02/04/2016,ADVANCED MICRO DEVICES INC,3674,0.009661827236414,2016,2,4,23
61241,02/05/2016,ADVANCED MICRO DEVICES INC,3674,-0.05263153091073,2016,2,5,24
61241,02/08/2016,ADVANCED MICRO DEVICES INC,3674,-0.025252562016249,2016,2,8,25
61241,02/09/2016,ADVANCED MICRO DEVICES INC,3674,-0.015544027090073,2016,2,9,26
61241,02/10/2016,ADVANCED MICRO DEVICES INC,3674,-0.031578917056322,2016,2,10,27
61241,02/11/2016,ADVANCED MICRO DEVICES INC,3674,0.010869554243982,2016,2,11,28
61241,02/12/2016,ADVANCED MICRO DEVICES INC,3674,-0.016129016876221,2016,2,12,29
61241,02/16/2016,ADVANCED MICRO DEVICES INC,3674,0,2016,2,16,30
61241,02/17/2016,ADVANCED MICRO DEVICES INC,3674,0.038251329213381,2016,2,17,31
61241,02/18/2016,ADVANCED MICRO DEVICES INC,3674,0.005263152997941,2016,2,18,32
61241,02/19/2016,ADVANCED MICRO DEVICES INC,3674,0,2016,2,19,33
61241,02/22/2016,ADVANCED MICRO DEVICES INC,3674,0.052356034517288,2016,2,22,34
61241,02/23/2016,ADVANCED MICRO DEVICES INC,3674,-0.019900478422642,2016,2,23,35
61241,02/24/2016,ADVANCED MICRO DEVICES INC,3674,0.025380685925484,2016,2,24,36
61241,02/25/2016,ADVANCED MICRO DEVICES INC,3674,0.004950490314513,2016,2,25,37
61241,02/26/2016,ADVANCED MICRO DEVICES INC,3674,0.019704414531589,2016,2,26,38
61241,02/29/2016,ADVANCED MICRO DEVICES INC,3674,0.033816508948803,2016,2,29,39
61241,03/01/2016,ADVANCED MICRO DEVICES INC,3674,0.018691569566727,2016,3,1,40
61241,03/02/2016,ADVANCED MICRO DEVICES INC,3674,0.064220122992992,2016,3,2,41
61241,03/03/2016,ADVANCED MICRO DEVICES INC,3674,0.060344874858856,2016,3,3,42
61241,03/04/2016,ADVANCED MICRO DEVICES INC,3674,-0.036585427820683,2016,3,4,43
61241,03/07/2016,ADVANCED MICRO DEVICES INC,3674,0.042194154113531,2016,3,7,44
61241,03/08/2016,ADVANCED MICRO DEVICES INC,3674,-0.06882593780756,2016,3,8,45
61241,03/09/2016,ADVANCED MICRO DEVICES INC,3674,-0.017391288653016,2016,3,9,46
61241,03/10/2016,ADVANCED MICRO DEVICES INC,3674,0,2016,3,10,47
61241,03/11/2016,ADVANCED MICRO DEVICES INC,3674,0.115044243633747,2016,3,11,48
61241,03/14/2016,ADVANCED MICRO DEVICES INC,3674,0.079365096986294,2016,3,14,49
61241,03/15/2016,ADVANCED MICRO DEVICES INC,3674,-0.084558829665184,2016,3,15,50
61241,03/16/2016,ADVANCED MICRO DEVICES INC,3674,0.056224942207337,2016,3,16,51
61241,03/17/2016,ADVANCED MICRO DEVICES INC,3674,0.064638718962669,2016,3,17,52
61241,03/18/2016,ADVANCED MICRO DEVICES INC,3674,0.046428613364697,2016,3,18,53
61241,03/21/2016,ADVANCED MICRO DEVICES INC,3674,-0.044368639588356,2016,3,21,54
61241,03/22/2016,ADVANCED MICRO DEVICES INC,3674,-0.003571425331756,2016,3,22,55
61241,03/23/2016,ADVANCED MICRO DEVICES INC,3674,-0.039426486939192,2016,3,23,56
61241,03/24/2016,ADVANCED MICRO DEVICES INC,3674,0.041044734418392,2016,3,24,57
61241,03/28/2016,ADVANCED MICRO DEVICES INC,3674,-0.003584226127714,2016,3,28,58
61241,03/29/2016,ADVANCED MICRO DEVICES INC,3674,0.028776951134205,2016,3,29,59
61241,03/30/2016,ADVANCED MICRO DEVICES INC,3674,0,2016,3,30,60
61241,03/31/2016,ADVANCED MICRO DEVICES INC,3674,-0.003496500197798,2016,3,31,61
61241,04/01/2016,ADVANCED MICRO DEVICES INC,3674,-0.007017537485808,2016,4,1,62
61241,04/04/2016,ADVANCED MICRO DEVICES INC,3674,0,2016,4,4,63
61241,04/05/2016,ADVANCED MICRO DEVICES INC,3674,-0.02473495900631,2016,4,5,64
61241,04/06/2016,ADVANCED MICRO DEVICES INC,3674,0.014492739923298,2016,4,6,65
61241,04/07/2016,ADVANCED MICRO DEVICES INC,3674,-0.057142805308104,2016,4,7,66
61241,04/08/2016,ADVANCED MICRO DEVICES INC,3674,0.037878751754761,2016,4,8,67
61241,04/11/2016,ADVANCED MICRO DEVICES INC,3674,0.007299263030291,2016,4,11,68
61241,04/12/2016,ADVANCED MICRO DEVICES INC,3674,0.018115924671292,2016,4,12,69
61241,04/13/2016,ADVANCED MICRO DEVICES INC,3674,-0.003558715572581,2016,4,13,70
61241,04/14/2016,ADVANCED MICRO DEVICES INC,3674,-0.028571402654052,2016,4,14,71
61241,04/15/2016,ADVANCED MICRO DEVICES INC,3674,-0.007352934218943,2016,4,15,72
61241,04/18/2016,ADVANCED MICRO DEVICES INC,3674,0.022222200408578,2016,4,18,73
61241,04/19/2016,ADVANCED MICRO DEVICES INC,3674,-0.050724674016237,2016,4,19,74
61241,04/20/2016,ADVANCED MICRO DEVICES INC,3674,0.030534414574504,2016,4,20,75
61241,04/21/2016,ADVANCED MICRO DEVICES INC,3674,-0.029629688709974,2016,4,21,76
61241,04/22/2016,ADVANCED MICRO DEVICES INC,3674,0.522900819778442,2016,4,22,77
61241,04/25/2016,ADVANCED MICRO DEVICES INC,3674,-0.135338336229324,2016,4,25,78
61241,04/26/2016,ADVANCED MICRO DEVICES INC,3674,0.060869574546814,2016,4,26,79
61241,04/27/2016,ADVANCED MICRO DEVICES INC,3674,0.01912566460669,2016,4,27,80
61241,04/28/2016,ADVANCED MICRO DEVICES INC,3674,-0.032171614468098,2016,4,28,81
61241,04/29/2016,ADVANCED MICRO DEVICES INC,3674,-0.016620483249426,2016,4,29,82
61241,05/02/2016,ADVANCED MICRO DEVICES INC,3674,0.053521145135164,2016,5,2,83
61241,05/03/2016,ADVANCED MICRO DEVICES INC,3674,-0.037433184683323,2016,5,3,84
61241,05/04/2016,ADVANCED MICRO DEVICES INC,3674,0,2016,5,4,85
61241,05/05/2016,ADVANCED MICRO DEVICES INC,3674,0.01666671782732,2016,5,5,86
61241,05/06/2016,ADVANCED MICRO DEVICES INC,3674,0.005464475601912,2016,5,6,87
61241,05/09/2016,ADVANCED MICRO DEVICES INC,3674,-0.008152166381478,2016,5,9,88
61241,05/10/2016,ADVANCED MICRO DEVICES INC,3674,-0.002739723306149,2016,5,10,89
61241,05/11/2016,ADVANCED MICRO DEVICES INC,3674,0.002747250022367,2016,5,11,90
61241,05/12/2016,ADVANCED MICRO DEVICES INC,3674,-0.016438405960798,2016,5,12,91
61241,05/13/2016,ADVANCED MICRO DEVICES INC,3674,0.022284168750048,2016,5,13,92
