PERMNO,DATE,COMNAM,SICCD,RET,year,month,day,count
14593,04/19/2017,APPLE INC,3571,-0.00368274981156,2017,4,19,326
14593,04/20/2017,APPLE INC,3571,0.012510732747614,2017,4,20,327
14593,04/21/2017,APPLE INC,3571,-0.001193472067826,2017,4,21,328
14593,04/24/2017,APPLE INC,3571,0.009629542939365,2017,4,24,329
14593,04/25/2017,APPLE INC,3571,0.006196041591465,2017,4,25,330
14593,04/26/2017,APPLE INC,3571,-0.005881174001843,2017,4,26,331
14593,04/27/2017,APPLE INC,3571,0.000765594479162,2017,4,27,332
14593,04/28/2017,APPLE INC,3571,-0.000973637914285,2017,4,28,333
14593,05/01/2017,APPLE INC,3571,0.02039685472846,2017,5,1,334
14593,05/02/2017,APPLE INC,3571,0.006344608031213,2017,5,2,335
14593,05/03/2017,APPLE INC,3571,-0.003050619969144,2017,5,3,336
14593,05/04/2017,APPLE INC,3571,-0.003603962948546,2017,5,4,337
14593,05/05/2017,APPLE INC,3571,0.016583688557148,2017,5,5,338
14593,05/08/2017,APPLE INC,3571,0.027188424021006,2017,5,8,339
14593,05/09/2017,APPLE INC,3571,0.00640488229692,2017,5,9,340
14593,05/10/2017,APPLE INC,3571,-0.004740638658404,2017,5,10,341
14593,05/11/2017,APPLE INC,3571,0.008612831123173,2017,5,11,342
14593,05/12/2017,APPLE INC,3571,0.013965632766485,2017,5,12,343
14593,05/15/2017,APPLE INC,3571,-0.002562518464401,2017,5,15,344
14593,05/16/2017,APPLE INC,3571,-0.001477172365412,2017,5,16,345
14593,05/17/2017,APPLE INC,3571,-0.033575616776943,2017,5,17,346
14593,05/18/2017,APPLE INC,3571,0.01524121966213,2017,5,18,347
14593,05/19/2017,APPLE INC,3571,0.003408970078453,2017,5,19,348
14593,05/22/2017,APPLE INC,3571,0.006076100748032,2017,5,22,349
14593,05/23/2017,APPLE INC,3571,-0.001233862130903,2017,5,23,350
14593,05/24/2017,APPLE INC,3571,-0.002990940818563,2017,5,24,351
14593,05/25/2017,APPLE INC,3571,0.003456363687292,2017,5,25,352
14593,05/26/2017,APPLE INC,3571,-0.00168970238883,2017,5,26,353
14593,05/30/2017,APPLE INC,3571,0.000390583678382,2017,5,30,354
14593,05/31/2017,APPLE INC,3571,-0.005921804346144,2017,5,31,355
14593,06/01/2017,APPLE INC,3571,0.002749399049208,2017,6,1,356
14593,06/02/2017,APPLE INC,3571,0.014819195494056,2017,6,2,357
14593,06/05/2017,APPLE INC,3571,-0.009778091683984,2017,6,5,358
14593,06/06/2017,APPLE INC,3571,0.003378186840564,2017,6,6,359
14593,06/07/2017,APPLE INC,3571,0.005956608336419,2017,6,7,360
14593,06/08/2017,APPLE INC,3571,-0.002445707796142,2017,6,8,361
14593,06/09/2017,APPLE INC,3571,-0.038776755332947,2017,6,9,362
14593,06/12/2017,APPLE INC,3571,-0.023895809426904,2017,6,12,363
14593,06/13/2017,APPLE INC,3571,0.008045648224652,2017,6,13,364
14593,06/14/2017,APPLE INC,3571,-0.009755049832165,2017,6,14,365
14593,06/15/2017,APPLE INC,3571,-0.005993457976729,2017,6,15,366
14593,06/16/2017,APPLE INC,3571,-0.013999508693814,2017,6,16,367
14593,06/19/2017,APPLE INC,3571,0.028607521206141,2017,6,19,368
14593,06/20/2017,APPLE INC,3571,-0.009088437072933,2017,6,20,369
14593,06/21/2017,APPLE INC,3571,0.005930630024523,2017,6,21,370
14593,06/22/2017,APPLE INC,3571,-0.001645233714953,2017,6,22,371
14593,06/23/2017,APPLE INC,3571,0.004463323857635,2017,6,23,372
14593,06/26/2017,APPLE INC,3571,-0.003144595772028,2017,6,26,373
14593,06/27/2017,APPLE INC,3571,-0.014332817867398,2017,6,27,374
14593,06/28/2017,APPLE INC,3571,0.014610771089792,2017,6,28,375
14593,06/29/2017,APPLE INC,3571,-0.014743256382644,2017,6,29,376
14593,06/30/2017,APPLE INC,3571,0.002366450615227,2017,6,30,377
59328,01/03/2017,INTEL CORP,3679,0.009098373353481,2017,1,3,253
59328,01/04/2017,INTEL CORP,3679,-0.005191219504923,2017,1,4,254
